JobCode,CostFamilyL2Code,CostFamilyL2Description,documentDate,pbsCode,pbsDescription,revisedQuantity,RevisedRate,workDoneQuantity,ActualRate,ACWP
$#18JCDE,2110,Formwork,2019-10-31 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,680,249.58,45057,11245326.06
$#19JCDE,2060,Concreting,2022-01-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,55251.48,6117,337973303.16
$#19JCDE,2060,Concreting,2022-08-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,100697.11,6145,618783740.95
$#19JCDE,2060,Concreting,2022-10-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,109135.07,6259,683076403.13
$#19JCDE,2060,Concreting,2022-12-31 00:00:00.000,6062-2060-002,Concreting,476618.19,5065,124689.76,6158,767839542.08
$#19JCDE,2060,Concreting,2023-03-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,148003.25,6017,890535555.25
$#19JCDE,2060,Concreting,2023-05-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,162061.25,6022,975932847.5
$#19JCDE,2060,Concreting,2023-07-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,168775.25,6132,1034929833
$#19JCDE,2060,Concreting,2023-09-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6550,181680.25,6162,1119513700.5
$#18JCDE,2180,Flooring & Cladding,2020-05-31 00:00:00.000,6066-2180-001,Flooring & Cladding,127227.1,756,11054.2,552,6101918.4
$#18JCDE,2110,Formwork,2020-11-30 00:00:00.000,6063-2110-002,L&T Formwork,398478.06,406,117979.34,450,53090703
$#18JCDE,2110,Formwork,2019-01-31 00:00:00.000,6063-2110-002,L&T Formwork,14008.12,446,10598.49,446,4732789
$#18JCDE,2110,Formwork,2019-08-31 00:00:00.000,6063-2110-002,L&T Formwork,14008.12,446,11725.69,504,5909747.76
$#18JCDE,2010,Earthwork,2021-01-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,780,18039.42,1218,21972013.56
$#18JCDE,2010,Earthwork,2021-08-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,779,18039.42,860,15513901.2
$#18JCDE,2010,Earthwork,2021-12-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,753,18039.42,1008,18183735.36
$#18JCDE,2010,Earthwork,2022-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,752,18039.42,1291,23288891.22
$#18JCDE,2270,Handrails,2019-04-30 00:00:00.000,6067-2270-001,Handrails,4400,2199,140.6,1950,274170
$#18JCDE,2270,Handrails,2019-06-30 00:00:00.000,6067-2270-001,Handrails,4400,2207,199.6,1373,274050.8
$#18JCDE,2270,Handrails,2020-02-29 00:00:00.000,6067-2270-001,Handrails,4400,2208,1382.02,2216,3062556.32
$#18JCDE,2270,Handrails,2020-06-30 00:00:00.000,6067-2270-001,Handrails,4400,2207,1388.79,2489,3456698.31
$#18JCDE,2270,Handrails,2022-02-28 00:00:00.000,6067-2270-001,Handrails,4400,2207,3816.79,2202,8404571.58
$#18JCDE,2270,Handrails,2022-04-30 00:00:00.000,6067-2270-001,Handrails,4400,2207,3816.79,2202,8404571.58
$#19JCDE,2060,Concreting,2023-11-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6598,192602.25,6129,1180459190.25
$#19JCDE,2060,Concreting,2024-03-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6598,224484.25,6031,1353864511.75
$#19JCDE,2060,Concreting,2024-05-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6598,235260.25,6037,1420266129.25
$#19JCDE,2060,Concreting,2024-07-31 00:00:00.000,6062-2060-002,Concreting,292413.49,6686,237938.25,6128,1458085596
$#19JCDE,2060,Concreting,2024-09-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6686,243734.53,6174,1504816988.22
$#19JCDE,2060,Concreting,2024-11-30 00:00:00.000,6062-2060-002,Concreting,292413.49,6723,251360.71,6151,1546119727.21
$#19JCDE,2060,Concreting,2025-02-28 00:00:00.000,6062-2060-002,Concreting,297413.49,6644,263159.92,6180,1626328305.6
$#18JCDE,2110,Formwork,2020-11-30 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,681,6279.88,4236,26601571.68
$#18JCDE,2110,Formwork,2021-04-30 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,682,6279.88,4514,28347378.32
$#18JCDE,2110,Formwork,2022-01-31 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,683,10429.88,2718,28348413.84
$#18JCDE,2110,Formwork,2022-10-31 00:00:00.000,6063-2110-002,L&T Formwork,41621.7,686,10429.88,2705,28212825.4
$#18JCDE,2010,Earthwork,2018-12-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,227,27731.53,120,3327783.6
$#18JCDE,2010,Earthwork,2019-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,35582.21,177,6298051.17
$#18JCDE,2010,Earthwork,2019-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,36116.32,175,6320356
$#18JCDE,2170,Masonry,2020-02-29 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,907,14231.79,950,13520200.5
$#18JCDE,2170,Masonry,2020-06-30 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,907,16322,954,15571188
$#18JCDE,2110,Formwork,2019-10-31 00:00:00.000,6063-2110-002,L&T Formwork,14008.12,446,11725.69,504,5909747.76
$#18JCDE,2110,Formwork,2019-12-31 00:00:00.000,6063-2110-002,L&T Formwork,14008.12,446,11725.69,504,5909747.76
$#18JCDE,2060,Concreting,2018-11-30 00:00:00.000,6062-2060-002,Concreting,3104.04,4869,2941.19,4711,13855946.09
$#18JCDE,2060,Concreting,2019-02-28 00:00:00.000,6062-2060-002,Concreting,3104.04,4895,2941.19,4565,13426532.35
$#18JCDE,2190,Plastering,2019-03-31 00:00:00.000,6066-2190-001,Plastering,13754.98,355,7070.52,378,2672656.56
$#18JCDE,2190,Plastering,2020-01-31 00:00:00.000,6066-2190-001,Plastering,13754.98,355,10482.68,376,3941487.68
$#18JCDE,2190,Plastering,2020-04-30 00:00:00.000,6066-2190-001,Plastering,13754.98,355,10482.68,376,3941487.68
$#18JCDE,2170,Masonry,2021-01-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,968,20105.34,1084,21794188.56
$#18JCDE,2170,Masonry,2021-08-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,967,31969.34,920,29411792.8
$#18JCDE,2170,Masonry,2021-12-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,965,32884.34,992,32621265.28
$#18JCDE,2170,Masonry,2022-05-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),35252,964,32884.34,1019,33509142.46
$#18JCDE,2010,Earthwork,2019-09-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,36116.32,175,6320356
$#18JCDE,2010,Earthwork,2019-11-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),79441.38,228,36116.32,175,6320356
$#19JCDE,2190,Plastering,2022-01-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,205,1734,355470
$#19JCDE,2190,Plastering,2022-08-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,14371.76,600,8623056
$#19JCDE,2190,Plastering,2022-10-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,16476.4,653,10759089.2
$#19JCDE,2190,Plastering,2022-12-31 00:00:00.000,6066-2190-001,Plastering,1127820,173,17493.75,706,12350587.5
$#19JCDE,2190,Plastering,2023-03-31 00:00:00.000,6066-2190-001,Plastering,708776,118,19579.89,792,15507272.88
$#19JCDE,2190,Plastering,2023-05-31 00:00:00.000,6066-2190-001,Plastering,708776,118,21946.2,791,17359444.2
$#19JCDE,2190,Plastering,2024-08-31 00:00:00.000,6066-2190-001,Plastering,153671.14,548,48030.77,686,32949108.22
$#19JCDE,2190,Plastering,2024-10-31 00:00:00.000,6066-2190-001,Plastering,153671.14,548,49257.03,723,35612832.69
$#19JCDE,2190,Plastering,2024-12-31 00:00:00.000,6066-2190-001,Plastering,153671.14,548,52153.53,707,36872545.71
$#19JCDE,2190,Plastering,2025-03-31 00:00:00.000,6066-2190-001,Plastering,153671.14,548,60541.93,763,46193492.59
$#19JCDE,2040,Anti Termite/Weed Treatment,2022-03-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,83850.6,75,2705,25,67625
$#19JCDE,2040,Anti Termite/Weed Treatment,2022-05-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,83850.6,75,3682,25,92050
$#19JCDE,2040,Anti Termite/Weed Treatment,2022-07-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,83850.6,75,3682,25,92050
$#19JCDE,2040,Anti Termite/Weed Treatment,2023-08-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,61223.6,35,3682,25,92050
$#19JCDE,2040,Anti Termite/Weed Treatment,2023-10-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,61223.6,35,3682,25,92050
$#17JCDE,2160,Masonry,2023-04-30 00:00:00.000,6066-2160-001,Masonry (measured in m3),9962,8458,5394,12122,65386068
$#17JCDE,2160,Masonry,2023-06-30 00:00:00.000,6066-2160-001,Masonry (measured in m3),9962,8458,5394,12237,66006378
$#18JCDE,2170,Masonry,2020-01-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,288983
$#18JCDE,2170,Masonry,2020-02-29 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,288983
$#18JCDE,2170,Masonry,2020-04-30 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,288983
$#18JCDE,2170,Masonry,2020-06-30 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,288983
$#18JCDE,2170,Masonry,2021-01-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,274031
$#18JCDE,2170,Masonry,2021-08-31 00:00:00.000,6066-2170-001,Masonry (measured in m3),5000,201,89,3247,253098.2
$#19JCDE,2270,Handrails,2023-01-31 00:00:00.000,6067-2270-001,Handrails,88101.52,1738,1267.6,5659,7173348.4
$#19JCDE,2270,Handrails,2023-08-31 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,6119.1,3681,22524407.1
$#19JCDE,2270,Handrails,2023-10-31 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,6351.1,5008,31806308.8
$#19JCDE,2270,Handrails,2023-12-31 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,6973.65,4660,32497209
$#19JCDE,2270,Handrails,2024-08-31 00:00:00.000,6067-2270-001,Handrails,61275.52,2097,12019.88,4378,52623034.64
$#17JCDE,2140,Structural Steel Work,2023-01-31 00:00:00.000,6065-2140-001,Structural Steel Work,190,78848,12.6,508342,6405109.2
$#18JCDE,2010,Earthwork,2019-12-31 00:00:00.000,6061-2010-006,Backfilling,354125.68,308,61245.25,212,13902671.75
$#18JCDE,2010,Earthwork,2020-08-31 00:00:00.000,6061-2010-006,Backfilling,354125.68,309,61245.25,240,14698860
$#18JCDE,2010,Earthwork,2020-10-31 00:00:00.000,6061-2010-006,Backfilling,354125.68,309,61245.25,240,14127237.67
$#17JCDE,2010,Earthwork,2018-11-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,210757,103,21707971
$#17JCDE,2010,Earthwork,2019-02-28 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,524428,111,58211508
$#17JCDE,2010,Earthwork,2019-04-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,724877,117,84810609
$#17JCDE,2010,Earthwork,2019-06-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,746701,120,89604120
$#17JCDE,2010,Earthwork,2020-08-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,800044.14,127,101605605.78
$#17JCDE,2010,Earthwork,2020-10-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,800044.14,128,102405649.92
$#17JCDE,2010,Earthwork,2020-12-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,803776.94,129,103687225.26
$#17JCDE,2010,Earthwork,2021-03-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,803776.94,130,104491002.2
$#17JCDE,2010,Earthwork,2021-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,803776.94,135,108509886.9
$#17JCDE,2010,Earthwork,2021-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,803776.94,135,110117440.78
$#17JCDE,2010,Earthwork,2021-09-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,803776.94,138,112930660.07
$#17JCDE,2010,Earthwork,2021-11-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,803776.94,146,117351433.24
$#17JCDE,2010,Earthwork,2022-02-28 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,818753.94,151,123631844.94
$#17JCDE,2010,Earthwork,2022-04-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788735.94,166,130930166.04
$#17JCDE,2010,Earthwork,2022-06-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788736.94,171,134874016.74
$#17JCDE,2010,Earthwork,2023-01-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,142,788736.94,172,135662753.68
$#17JCDE,2010,Earthwork,2023-08-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,143,788736.94,174,137240227.56
$#18JCDE,2170,Masonry,2019-08-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,541,156294.9
$#18JCDE,2170,Masonry,2019-10-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,541,156294.9
$#18JCDE,2170,Masonry,2019-12-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,541,156294.9
$#17JCDE,2110,Formwork,2021-08-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1636178,405,662652090
$#17JCDE,2110,Formwork,2021-10-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1793383,408,731700264
$#17JCDE,2110,Formwork,2021-12-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1898210,412,782062520
$#17JCDE,2110,Formwork,2022-03-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,380,1919227,406,779206162
$#17JCDE,2010,Earthwork,2021-01-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,142,803776.94,130,104491002.2
$#17JCDE,2010,Earthwork,2021-08-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,803776.94,138,110921217.72
$#17JCDE,2010,Earthwork,2021-10-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,803776.94,143,114940102.42
$#17JCDE,2010,Earthwork,2021-12-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),1109075,115,803776.94,153,122977871.82
$#17JCDE,2010,Earthwork,2022-03-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788735.94,163,128563958.22
$#17JCDE,2010,Earthwork,2022-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788736.94,168,132507805.92
$#17JCDE,2010,Earthwork,2022-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788736.94,171,134874016.74
$#17JCDE,2010,Earthwork,2022-09-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,141,788736.94,171,135268385.21
$#17JCDE,2010,Earthwork,2023-10-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),958209,143,788736.94,174,137240227.56
$#18JCDE,2170,Masonry,2019-03-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,20,909,18180
$#18JCDE,2170,Masonry,2019-05-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,658,190096.2
$#18JCDE,2170,Masonry,2019-07-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,520,150228
$#18JCDE,2170,Masonry,2019-09-30 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,541,156294.9
$#18JCDE,2170,Masonry,2019-11-30 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,541,156294.9
$#18JCDE,2170,Masonry,2020-03-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,675,195007.5
$#18JCDE,2170,Masonry,2020-05-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,675,195007.5
$#18JCDE,2170,Masonry,2020-07-31 00:00:00.000,6066-2170-001,Masonry (measured in m2),4309.39,943,288.9,675,195007.5
$#18JCDE,2190,Plastering,2020-04-30 00:00:00.000,6066-2190-001,Plastering,12523,277,3177.63,146,463933.98
$#18JCDE,2190,Plastering,2020-06-30 00:00:00.000,6066-2190-001,Plastering,12523,277,3177.63,146,463933.98
$#17JCDE,2110,Formwork,2021-07-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,383,1446404,465,665960680
$#17JCDE,2110,Formwork,2021-09-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1636178,405,697176177
$#17JCDE,2110,Formwork,2021-11-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1823107,411,749296977
$#17JCDE,2110,Formwork,2022-02-28 00:00:00.000,6063-2110-003,Aluminium Formwork,2272780,371,1919226,424,813751824
$#17JCDE,2110,Formwork,2022-04-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,380,1919228,416,798398848
$#17JCDE,2110,Formwork,2022-06-30 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,380,1919229,420,806076180
$#18JCDE,2270,Handrails,2020-06-30 00:00:00.000,6067-2270-001,Handrails,4432.75,1109,161.7,1682,271979.4
$#18JCDE,2110,Formwork,2018-08-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,10854,978,10615212
$#18JCDE,2110,Formwork,2018-10-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,35448.46,509,18043266.14
$#18JCDE,2100,Reinforcement Steel Work,2019-06-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1524.38,47056,1032,67100,69247200
$#18JCDE,2100,Reinforcement Steel Work,2020-01-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1524.38,47056,1032,67560,69721920
$#18JCDE,2100,Reinforcement Steel Work,2020-02-29 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1524.38,47056,1032,67561,69722952
$#18JCDE,2100,Reinforcement Steel Work,2020-06-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1524.38,47056,1032,67576,69738432
$#18JCDE,2045,Waterproofing,2019-04-30 00:00:00.000,6066-2045-001,Waterproofing,26069.73,435,2097.89,164,344053.96
$#18JCDE,2110,Formwork,2018-12-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,36374.46,508,18478225.68
$#18JCDE,2110,Formwork,2019-03-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,37895.46,509,19288789.14
$#18JCDE,2110,Formwork,2019-05-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,37895.46,498,18871939.08
$#18JCDE,2110,Formwork,2019-07-31 00:00:00.000,6063-2110-001,Conventional Formwork,46200.67,508,39115.46,500,19557730
$#18JCDE,2045,Waterproofing,2019-06-30 00:00:00.000,6066-2045-001,Waterproofing,26069.73,435,3355.89,102,342300.78
$#18JCDE,2045,Waterproofing,2020-02-29 00:00:00.000,6066-2045-001,Waterproofing,26069.73,435,3355.89,265,889310.85
$#18JCDE,2100,Reinforcement Steel Work,2019-04-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3996.05,46378,124.04,46377,5752603.08
$#18JCDE,2100,Reinforcement Steel Work,2019-06-30 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3996.05,46378,213.25,39470,8416977.5
$#18JCDE,2100,Reinforcement Steel Work,2020-01-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3996.05,46378,217.26,42193,9166851.18
$#18JCDE,2100,Reinforcement Steel Work,2020-02-29 00:00:00.000,6064-2100-001,Reinforcement Steel Work,3996.05,46378,217.26,41963,9116881.38
$#17JCDE,2110,Formwork,2023-01-31 00:00:00.000,6063-2110-003,Aluminium Formwork,2222182,382,1954856,422,824949232
$#18JCDE,2180,Flooring & Cladding,2019-02-28 00:00:00.000,6066-2180-001,Flooring & Cladding,81177.8,792,8830,845,7461350
$#17JCDE,2040,Anti Termite/Weed Treatment,2019-11-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14411,28,403508
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-03-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14861,20,297220
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-05-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14861,20,297220
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-07-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,21534,26,559884
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-09-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,49716,36,1789776
$#18JCDE,2140,Structural Steel Work,2019-08-31 00:00:00.000,6065-2140-001,Structural Steel Work,100,139697,53,131504,6969712
$#18JCDE,2140,Structural Steel Work,2019-10-31 00:00:00.000,6065-2140-001,Structural Steel Work,100,139704,53,131516,6970348
$#18JCDE,2140,Structural Steel Work,2019-12-31 00:00:00.000,6065-2140-001,Structural Steel Work,100,141824,53,135516,7182348
$#18JCDE,2110,Formwork,2019-08-31 00:00:00.000,6063-2110-003,Aluminium Formwork,190907.01,378,178015,259,46105885
$#18JCDE,2110,Formwork,2019-10-31 00:00:00.000,6063-2110-003,Aluminium Formwork,190907.01,378,181335,263,47691105
$#18JCDE,2100,Reinforcement Steel Work,2020-03-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1017.83,54620,932,49668,46290576
$#18JCDE,2100,Reinforcement Steel Work,2020-05-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1017.83,54620,932,49692,46312944
$#18JCDE,2100,Reinforcement Steel Work,2020-07-31 00:00:00.000,6064-2100-001,Reinforcement Steel Work,1017.83,54620,932,49692,46312944
$#18JCDE,2140,Structural Steel Work,2021-06-30 00:00:00.000,6065-2140-001,Structural Steel Work,100,84326,53,135521,7288083
$#18JCDE,2140,Structural Steel Work,2022-01-31 00:00:00.000,6065-2140-001,Structural Steel Work,100,84326,53,135521,7361912
$#18JCDE,2010,Earthwork,2024-05-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),225151.22,265,108605.6,396,43007817.6
$#18JCDE,2010,Earthwork,2024-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),225151.22,261,112670.6,382,43040169.2
$#18JCDE,2010,Earthwork,2024-09-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),225151.22,196,112670.6,382,43040169.2
$#18JCDE,2191,Painting,2019-08-31 00:00:00.000,6066-2191-001,Painting,344389.29,154,11212.02,200,2242404
$#19JCDE,2160,Masonry,2025-02-28 00:00:00.000,6066-2160-001,Masonry (measured in m3),11773.96,9384,4456.44,11458,51061889.52
$#19JCDE,2160,Masonry,2025-04-30 00:00:00.000,6066-2160-001,Masonry (measured in m3),11773.96,8576,5026.49,11160,56095628.4
$#19JCDE,2191,Painting,2022-08-31 00:00:00.000,6066-2191-001,Painting,10838589,95,51881.93,110,5707012.3
$#19JCDE,2191,Painting,2022-10-31 00:00:00.000,6066-2191-001,Painting,10838589,95,76699.94,107,8206893.58
$#19JCDE,2191,Painting,2022-12-31 00:00:00.000,6066-2191-001,Painting,10838589,95,257942.95,43,11091546.85
$#19JCDE,2191,Painting,2023-03-31 00:00:00.000,6066-2191-001,Painting,9155003,68,298560.73,77,22989176.21
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-01-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14861,28,416108
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-02-29 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14861,20,297220
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-04-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,14861,20,297220
$#17JCDE,2040,Anti Termite/Weed Treatment,2020-06-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,34,21534,26,559884
$#18JCDE,2060,Concreting,2018-12-31 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,5862,5236,30693432
$#18JCDE,2060,Concreting,2019-03-31 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,12456,7428,92523168
$#18JCDE,2060,Concreting,2019-05-31 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,22541.3,3743,84372085.9
$#18JCDE,2060,Concreting,2019-07-31 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,22541.3,4214,94989038.2
$#18JCDE,2060,Concreting,2019-09-30 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,22541.3,4424,99722711.2
$#18JCDE,2060,Concreting,2019-11-30 00:00:00.000,6062-2060-002,Concreting,29950.18,4470,22541.3,4506,101571097.8
$#17JCDE,2040,Anti Termite/Weed Treatment,2021-11-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,15,49716,9,447444
$#17JCDE,2040,Anti Termite/Weed Treatment,2022-04-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,15,49716,9,447444
$#17JCDE,2040,Anti Termite/Weed Treatment,2022-06-30 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,15,49716,9,447444
$#17JCDE,2040,Anti Termite/Weed Treatment,2023-01-31 00:00:00.000,6080-2040-001,Anti Termite Treatment,73189,15,49716,9,447444
$#18JCDE,2190,Plastering,2019-08-31 00:00:00.000,6066-2190-001,Plastering,9772,268,417.73,702,293246.46
$#18JCDE,2190,Plastering,2019-10-31 00:00:00.000,6066-2190-001,Plastering,9772,268,417.73,835,348804.55
$#18JCDE,2190,Plastering,2019-12-31 00:00:00.000,6066-2190-001,Plastering,9772,268,417.73,873,364678.29
$#18JCDE,2010,Earthwork,2020-07-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,669,16349.42,1325,21662981.5
$#18JCDE,2010,Earthwork,2020-11-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,779,18039.42,1216,21935934.72
$#18JCDE,2010,Earthwork,2021-02-28 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,780,18039.42,1218,21972013.56
$#18JCDE,2010,Earthwork,2021-04-30 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,780,18039.42,831,14990758.02
$#18JCDE,2010,Earthwork,2022-01-31 00:00:00.000,6061-2010-001,Excavation (in all types of soils),32606.5,753,18039.42,1098,19807283.16
$#18JCDE,2270,Handrails,2019-08-31 00:00:00.000,6067-2270-001,Handrails,4400,2207,357.6,2335,834996
$#18JCDE,2270,Handrails,2019-10-31 00:00:00.000,6067-2270-001,Handrails,4400,2207,466.6,2487,1160434.2
$#18JCDE,2270,Handrails,2019-12-31 00:00:00.000,6067-2270-001,Handrails,4400,2208,958.51,2216,2124058.16
$#18JCDE,2270,Handrails,2020-08-31 00:00:00.000,6067-2270-001,Handrails,4400,2207,1799.79,2467,4440081.93
$#18JCDE,2270,Handrails,2020-10-31 00:00:00.000,6067-2270-001,Handrails,4400,2207,1799.79,2794,5028613.26
